text,embedding
1. Suspensión de la autonomía catalana hasta la derrota sin paliativos del golpismo y la depuración de responsabilidades civiles y penales.,"[-0.0129475165,-0.0025201181,0.018498322,1.9964573e-4,-0.026667433,9.270435e-4,-0.008758229,0.0072396123,0.02293635,-0.02562011,0.031157825,0.016744059,0.0031092367,0.021705745,-0.010898693,-0.017320085,0.0071021514,-0.0057569975,0.039379302,0.008509491,-0.008489853,0.0011021426,-0.017778289,-7.089878e-4,-0.008751683,-0.04131685,0.019270722,-0.02681144,0.02226868,-0.0029488655,0.017162988,-0.0058584567,0.010368487,-0.009510992,-6.4925774e-4,-0.015932383,0.0022533785,-0.0121489335,-0.0015513456,-0.0045263944,0.0054460736,0.011821645,-0.009897192,-0.016888065,-0.005829001,0.014597049,-0.004562396,-0.0063755717,-0.028120592,0.008797504,0.007822185,-0.0017886293,-0.028068226,-0.014950519,-0.0033088825,0.0036328977,-0.02775403,0.007926918,-0.005154787,-0.0068534124,-0.0037834502,-0.027727846,-0.015906202,0.022190131,-0.0046507637,0.0023875665,-0.013202801,-0.011808554,-0.018877978,0.013327171,0.040426623,0.020776248,0.02432405,-0.037494123,0.035294745,0.0039078197,0.0045951246,-0.023224363,-0.018118668,0.007161063,0.022334138,-0.022033034,-0.02457279,0.017974662,0.0234731,-0.0013885197,0.0028294055,0.013497361,-0.01598475,-0.030686531,-0.009229524,0.023067264,0.028225325,0.008254206,-0.014924336,0.018118668,-0.007926918,0.018105578,0.011219435,-0.033357203,0.024036037,-0.009393168,-0.04228562,-0.023132721,-0.030712714,-0.028565705,0.025449922,0.0133140795,-0.0054853484,0.0118478285,-0.027047087,0.0066930414,-0.0049747787,-0.032859724,0.0072723413,-0.0033317928,0.023407644,0.006755226,0.0068010464,-0.0546702,-0.0055573517,0.013078432,0.021496281,-0.034875818,0.025711752,-0.038358163,-0.0043562045,-0.0037801773,-0.030581798,-0.004372569,-0.026313962,0.020907164,0.010499402,-2.1089627e-4,0.0061137415,0.014269761,-0.044668276,0.007717453,-0.020174038,-0.038829457,0.0048176805,0.02216395,-0.029586842,-0.017202262,0.035975505,0.009255707,-0.029770125,0.010087019,0.0069254157,0.007868006,0.037127562,-0.026785256,0.004834045,-0.01224712,-6.7666813e-4,0.013706825,0.009805551,-0.017974662,0.008882599,-0.0043169297,0.004670401,-0.031053094,-0.007940009,0.005220245,0.02353856,0.022294864,0.015015977,0.015997842,0.015487272,5.8380014e-4,0.02225559,0.038698543,-0.0234731,0.018393591,0.027230369,0.020121671,-2.088507e-4,0.009537174,-0.029770125,-0.006666858,-0.045846514,0.011160524,0.018851794,0.03770359,-0.023865847,0.009046243,0.029403562,0.013523543,0.005272611,0.0017149895,-0.018066302,0.004621308,0.030450882,0.012967153,-0.6325824,-0.030346151,0.012842785,-0.018773245,0.009609178,0.020003848,0.009576449,-0.027570749,-0.0080971075,-0.054041807,-0.01241731,0.011507449,-0.012050747,-0.010617225,-0.030005772,-0.009157521,-0.02645797,0.006254475,0.011585998,0.018969618,-0.0063657532,0.01649532,-0.0123649435,-0.0064704856,0.010604134,-0.02216395,0.022713793,-0.020566784,-0.0010792324,0.023433827,-0.017634282,0.012777327,-0.031419657,0.010178659,0.039693497,-0.016534595,-0.019781291,0.020959528,0.0078156395,0.03495437,0.0073116156,0.029455928,0.0029521384,-0.006454121,0.015251624,0.015578913,0.017752105,-0.018459048,-0.010204842,-0.0078156395,0.023564743,0.008640406,-0.013641368,0.024389507,-9.294982e-4,-0.002403931,0.019309998,-0.009654999,-0.007462168,0.01658696,-0.01195256,0.022635244,-0.015526547,-0.028068226,-0.02457279,0.017516458,-0.012299486,0.01417812,0.023316003,-0.009641907,-0.0043267487,-0.009517537,-0.014976703,-0.008502944,0.018459048,-0.012580954,0.017843746,-0.013458086,0.013863923,-7.1062427e-4,0.003789996,-0.007547263,-0.03343575,0.032100417,0.024363324,-0.0011160524,-0.03136729,0.0031403292,-0.012391127,0.027204186,0.010839782,0.021627197,0.011245619,0.016010933,-0.005612991,0.008810596,-0.01383774,-0.0019473641,0.016953522,-0.015068344,0.0056457194,-0.02577721,0.0038685452,-0.005711177,0.008483307,0.010584497,-0.026994722,-0.00610065,0.052523192,-0.033383384,0.0048765927,0.012181662,-0.009478263,-0.027361283,-0.017005889,-0.016613143,-0.005658811,0.020318044,0.0058159092,-0.019689651,-0.004369296,-0.02243887,0.032964457,3.0044022e-5,-0.0059435517,0.024690613,0.014466133,-0.026994722,0.0017640828,-0.027308919,-0.011677639,-0.007030148,0.027047087,-2.8187686e-4,0.04040044,-0.006156289,-0.019113624,-0.021967577,-0.0017755379,0.011487812,-0.02551538,-0.016469136,-0.013811558,-0.005495167,0.009504446,-0.031210192,-0.014086479,-0.012790418,-0.004179469,0.012528588,-0.006126833,0.0011307803,0.018262675,0.012515496,0.012050747,0.003812906,-0.04453736,-0.0037703586,5.1138765e-4,-0.0021191903,0.0049256855,0.0227007,0.013058795,0.023734933,-0.016953522,-0.016220398,0.037179925,0.025030993,-0.017162988,-0.026261596,0.02166647,-0.0040060063,0.005550806,0.010643409,0.013261713,0.013163527,-0.031733852,0.007442531,0.0103815785,0.020920254,-0.007246158,-0.013680642,-0.017306995,-0.010217934,0.008051286,-0.00354453,-0.018393591,0.0061039226,-0.005295521,0.016141849,0.0013197892,0.026680525,0.008889144,-1.3664278e-4,0.0069385073,0.021771204,-0.0016339858,-0.008365483,0.0035478028,0.024428783,0.044563547,-0.0076127206,0.016037116,0.013484269,6.852594e-4,-0.01572292,0.0017591735,-0.0015538002,0.01207693,0.027308919,0.0075210803,-0.021326091,-0.028408606,-0.015290899,-0.025973583,0.033488117,0.013916289,0.01572292,-0.0054460736,0.013071886,-0.007822185,0.009582995,0.020030031,-0.014439951,-0.007913826,-0.0017509912,-0.0055409875,0.019781291,0.011880557,-0.02310654,-0.008948056,0.008300026,0.006130106,0.010414307,5.216154e-4,0.018943435,0.0132486215,-0.008489853,0.04390897,0.0080316495,-0.013968656,0.018053211,0.013444995,-0.0017149895,7.9060526e-5,-0.017843746,0.040033877,0.013641368,-0.0034430707,0.014623231,-0.019467095,-0.0052006077,-0.02397058,-0.020841705,0.019362364,-0.029167915,0.03500673,0.009681182,0.017018981,0.028068226,0.021902118,0.0052366094,0.029429745,-0.003986369,-1.2447174e-4,0.0025577564,-0.0039405487,-0.0033383383,-0.022465054,-0.0077239987,-0.0014277942,0.0015251625,0.035766043,2.2787433e-4,0.0027148547,-0.0046016704,-0.007167609,-0.008817141,0.002667398,0.0069908733,-0.0070105107,-0.017869929,-0.0023466556,0.024520423,0.008430941,-0.0026363055,-0.006617765,0.037337024,-0.00255612,0.029010816,-0.0020570057,-8.476761e-4,-0.006905779,0.003339975,-0.01796157,-0.015421814,0.029194098,-0.005017326,-0.012194754,-0.03804397,-0.015434906,-0.010879056,-0.017843746,0.0056489925,0.012940971,0.0501929,-0.0024595698,-0.015107618,0.02387894,-0.03340957,-0.009452079,0.023944397,0.004156559,0.0013697007,-0.022910167,0.0130980695,-0.012574408,-0.009844826,0.046998568,0.0038063603,-0.016652418,-0.016259672,0.008928419,-0.0017346268,0.03317392,0.027832579,-5.9280056e-4,-0.00494205,-0.017503366,-0.0030601437,-0.029586842,-0.011435445,-6.149436e-6,5.3225225e-4,-0.0040911012,0.008084016,0.0028179504,0.011802008,0.02287089,0.011402717,0.015526547,0.0051973346,0.0077894563,-6.5969005e-5,-0.0020717336,-0.014125754,0.015853835,0.0098841,-0.015029069,-0.004801316,0.014335218,6.958963e-4,0.002813041,-0.0024595698,-0.02664125,0.013968656,-0.007992375,0.013052248,-0.015356357,8.2476594e-4,0.0127969645,0.008948056,0.011435445,0.0045558503,0.016940432,-3.4160694e-5,-0.0010350485,-0.029874856,0.03877709,3.8374527e-4,-0.025319006,0.0067159515,-0.019820567,-0.026431786,0.017464092,-0.012220937,-0.038096335,2.4587518e-4,-2.7083087e-4,0.02330291,0.044458814,-0.0070956056,0.009897192,0.015565821,-0.01306534,-0.03772977,-0.028487155,-0.020828614,-0.028827535,-0.018066302,-0.00433984,-0.00571445,-0.023695657,-0.016953522,0.020016938,-0.028513338,-0.029874856,0.040348075,6.0221006e-4,0.004690038,0.007324707,-0.0014179756,-2.6244414e-4,0.032178964,-0.02338146,-0.0034627079,-0.005573716,-0.025489196,0.025030993,0.005472257,-0.0067094057,-0.0250179,-0.014806513,0.005239882,0.0080971075,-0.022046125,0.010309574,-0.0039929147,-0.026706707,-0.010839782,-0.012378035,-0.0016397133,0.006807592,-0.0033154283,0.018354315,-0.021286817,-0.035190016,-0.0025413919,0.0071283346,-2.0281633e-4,0.007841823,0.014138845,-0.014518499,0.010499402,-0.017922295,-0.018380499,0.00691887,0.0017313539,-0.017136805,0.022648335,-0.005442801,0.013602093,-0.014597049,-0.012423855,-0.010735049,0.009458626,0.018197218,0.04236417,-0.003515074,0.017595008,0.008417849,-0.02827769,0.009871009,-0.013890106,-0.001894998,0.044799194,-0.010577951,-0.015840743,-0.015827652,0.024036037,-0.007455623,0.008057833,-7.9418496e-5,-0.011337259,-1.1884649e-4,0.007383619,-0.012855876,-0.018144852,-0.003875091,-0.025593929,-0.013994838,0.007992375,0.009864463,0.014819604,-0.012685686,-0.0035576215,-0.021548647,0.01061068,0.018917251,0.002333564,0.003734357,-0.040426623,0.031105459,0.024886986,0.017398635,0.018236492,0.024716796,-0.0067683174,0.00569154,0.0013099705,0.018616145,0.006945053,-0.033540484,0.047208034,0.009419351,0.01010011,-0.010774324,-0.04898848,0.012037655,0.0017853566,-0.019794384,0.0010604134,0.027623115,-0.015670553,-4.9425613e-5,-0.003263062,-0.0014359765,-0.005243155,-0.0043823873,-0.016351312,-0.016298946,0.011802008,-0.004002733,0.02827769,0.031472024,9.6959097e-4,0.021954484,-0.01113434,-0.0103815785,0.017817562,-0.027439833,-0.013333716,-0.008038196,0.009753185,0.010034652,0.009681182,-0.01292788,-0.02715182,-0.009727002,0.011435445,0.013719916,0.007998921,-0.008745138,-0.040531356,-0.007278887,-0.03867236,-0.0075734463,-0.022805434,-0.003819452,-0.0015218896,-0.034247424,0.017503366,-0.018223401,-0.029115548,-0.020841705,-0.01340572,0.02174502,-0.014021021,0.019519461,0.049904887,-2.810075e-5,-0.00646394,-1.2764236e-4,0.016966615,-0.005216972,0.012607137,-0.020409685,0.0034267062,-0.0107481405,-0.002237014,0.020134764,0.0015145256,-0.0130129745,0.018589962,0.0033317928,0.0012436947,-0.02484771,0.016835699,-0.016364405,0.012659503,-0.017411726,0.019755108,0.0062184734,-0.004156559,-0.025161907,0.032440796,-0.025410647,0.014623231,-0.0040452806,-0.02681144,0.0071807005,-0.0024693885,0.0073443446,0.0050369636,-0.028853718,0.0443279,-0.03155057,0.0067617716,-0.013130798,-0.010852872,-0.017909205,0.008018558,0.009622269,0.021011895,-0.0012657867,-0.012940971,-0.017149895,0.025672477,0.004660582,-0.009825189,0.0050664195,-0.0072068837,-0.029298829,-0.01289515,-0.0023532014,0.015015977,-0.02681144,-0.020003848,0.003035597,-0.030477066,-0.028172959,-0.020606058,-0.0023466556,0.057183772,-0.02293635,0.008633859,-0.016809516,0.015749102,-0.0108135985,0.013562818,0.017372452,0.015631279,-0.0020913708,0.009805551,-0.021365367,0.008699317,7.400802e-4,0.025633203,-0.014714872,-0.012391127,0.041709594,0.0067486805,-0.029717758,-0.0077305445,0.01417812,-0.015094526,-0.0025021173,-0.0036067148,-0.0021093716,0.010087019,0.005354433,-0.015906202,-0.024808437,0.020265678,-0.02044896,-0.018904159,0.02861807,-0.020750064,0.005249701,0.013111161,0.0020373682,-0.013458086,-0.028801352,-4.3856603e-4,-0.0152123505,0.027701663,-0.020776248,-0.018301949,0.0026346692,-0.03361903,-0.012162025,0.025332097,-0.0018753607,-0.016010933,0.018681604,0.0065817633,0.012489313,0.014335218,-0.009812097,-0.012083476,0.015395631,-0.010034652,1.0222639e-4,-0.009851371,-0.03293827,0.029927222,0.017437909,0.011147432,-0.01246313,0.010041199,-0.016822608,0.007769819,-0.006202109,0.02500481,0.014466133,0.011893649,3.12151e-4,0.009124792,0.009831734,0.02483462,0.0024726614,-0.0051449686,-0.018524505,-0.02302799,0.032362245,-0.012194754,-0.015801469,0.012855876,-0.0069581447,-0.007527626,0.008640406,0.040845554,0.004696584,-0.010492856,-0.0110427,-0.012580954,0.0010391397,-0.015578913,-0.001965365,-0.0054853484,0.008954602,0.0074752597,0.021011895,-0.017804472,-0.0058617294,-0.0038325435,-0.018013936,0.023014897,0.0047031296,-0.008804049,0.0047653145,-0.02302799,0.009877554,0.029455928,-0.013955564,0.016233489,0.0055606244,0.004071464,-0.032205146,-0.01176928,-0.026418693,0.006162835,0.0016888065,-0.019480187,0.028853718,-0.005799545,-0.0047489502,-0.033985596,0.0048995027,-9.499537e-4,0.019113624,-0.023656383,0.018877978,0.04131685,-0.019702742,4.0338255e-4,-0.012260212,0.026785256,0.006840321,-0.013510452,-0.017005889,-0.025109543,0.01275769,-0.026588883,0.0027508563,-0.0010186841,0.009209887,-0.0052595194,-0.011946015,0.03411651,0.21449152,-0.037101377,0.007953101,0.034090325,-0.015762195,-0.008954602,0.021470098,0.001958819,-0.0083982125,0.01147472,-0.026759073,-0.023931304,-0.015330174,0.006431211,-0.0029177733,-0.0060024634,-0.02681144,-0.019427821,-0.031079276,-0.025895033,0.008149473,0.018144852,0.0073181614,-0.001326335,0.03275499,-0.030293785,0.0018622692,-0.022137767,0.011834737,0.02707327,-0.019899115,0.030712714,0.0031256012,-0.001326335,-0.017804472,0.0094979005,-0.0039994605,0.010787415,1.2580135e-4,0.01113434,-0.0023008352,0.0038587265,-0.026693616,0.0091967955,-0.0068861414,0.012528588,-0.015552729,-0.003228697,0.0034528894,0.016102573,-0.016678602,0.018550688,0.025030993,0.02415386,0.016141849,0.008228023,0.013156981,0.015395631,-0.01135035,-8.047196e-4,-0.0026837622,0.0055606244,0.010780869,0.022216314,6.0998317e-4,0.020894071,-0.015303991,0.012744598,0.002106099,-0.029403562,0.0033645215,-0.015552729,-0.023852756,0.0016732604,-0.017830655,-0.010080473,0.005992645,0.026261596,-0.0018180853,0.010807052,0.00691887,0.0056326278,-0.008921873,-0.007835276,5.5638974e-4,-0.021195177,0.004025643,0.011147432,-0.016128756,-0.0129737,0.016338222,-0.024900077,0.0021159174,-0.003812906,0.03581841,0.019440912,0.014885062,0.014073388,-0.018629238,-0.019218355,-0.011337259,0.05938315,0.032205146,0.021980667,-0.017241536,0.017228445,-0.004585306,-0.011527087,-0.0094979005,-0.021260634,-0.008162565,-0.020841705,-0.0017313539,-0.0033677944,-0.0023401098,-0.0076061753,0.0068468666,-4.4265712e-4,0.013242076,-0.013628276,0.029377379,-0.028225325,-0.016874973,0.01318971,0.010021561,-0.016233489,-0.050638013,0.003295791,0.016024025,-0.037755955,-0.004667128,-0.013366445,0.009772822,-0.018249584,-0.022648335,0.0267198,0.020304952,0.027570749,-0.016966615,-0.03170767,0.015343266,-0.020134764,0.001393429,-0.006951599,-0.007822185,0.010663046,0.03618497,-0.0048995027,-0.038829457,-0.007422894,-0.021496281,0.012770781,-0.015539638,-0.032126598,0.021797387,-0.004310384,-0.014544683,-0.026523426,-0.008673134,0.021286817,-0.037441757,-0.019519461,-7.2821596e-4,-0.010669592,0.001571801,-0.020488234,-0.164639,8.6322235e-4,-0.009628816,-0.019650377,0.004451118,0.0076978155,0.017437909,0.012404218,-0.008313118,-0.03411651,0.017752105,0.0016135302,-0.04040044,-5.142514e-4,-0.010355395,-0.02020022,-0.023957487,0.03385468,0.01796157,0.010937967,-0.004608216,-0.03592314,0.014086479,-0.014911246,-0.019414729,-0.02956066,-0.008889144,0.018013936,-0.016600052,-0.018184125,-0.04608216,-0.0022844707,0.019925298,0.014060296,-0.012266757,0.008025104,-0.011978744,-0.0021895573,-0.01478033,0.020854797,0.0020913708,0.0076847244,-0.01229294,0.020736974,-0.012423855,0.066295475,0.009537174,-0.0013287896,0.008660043,-0.0152123505,-0.0100150155,-0.0033808858,0.003956913,-0.0011626909,0.01581456,0.008712409,0.0073508904,-0.0076847244,0.011199798,0.019624194,-0.008797504,0.0052071535,0.012620228,-0.007324707,-0.016272763,-0.008234568,-0.0010211389,-0.009052789,-0.015238533,0.0017526277,-0.021443915,0.006257748,0.003541257,-0.02037041,0.043882787,-0.019296905,-0.02020022,9.352257e-4,0.0070432397,-0.008208385,-0.01044049,0.028434789,-0.008948056,-0.0126660485,0.006866504,0.024284776,0.012436947,0.008987331,-0.025672477,-0.019231448,0.015199259,-0.0074359854,0.0025201181,-0.010348849,-0.01417812,0.02508336,-0.0011455083,-0.004971506,-0.010715412,-0.021509374,0.0044936654,0.010047744,-0.003924184,5.899368e-4,0.02956066,0.02688999,0.011219435,0.022491237,0.022124674,-0.0032106962,0.016940432,0.012168571,0.010577951,0.008313118,0.009190249,0.026536519,-4.3447493e-4,-0.026693616,-0.016953522,0.009020059,0.06592891,-0.020579875,-0.0012821511,0.020946437,-0.015906202,-0.0048111347,-0.098867185,-0.02542374,0.0065686717,0.0013590638,0.008673134,0.03513765,0.008038196,0.01564437,-0.009995378,0.016285855,-0.02372184,-0.033357203,0.0052071535,-0.017333176,0.06095413,0.018930342,0.009654999,-0.015120709,0.011841283,0.010401215,-0.008974239,-0.0045263944,-0.013300988,0.0054558925,-0.01950637,1.0964151e-4,-0.01263332,0.030005772,0.018459048,0.01735936,-0.013562818,0.013602093,0.01070232,-0.0030699621,0.019008892,-0.00569154,-0.015015977,-0.030529432,-0.009052789,-0.0036918095,0.0016986252,-0.0052071535,0.0021159174,-0.033226285,0.0016577141,-0.008476761,-5.0852384e-4,-0.0012068748,0.008208385,-0.017228445,-0.008110199,-0.020187128,0.009327711,-0.034430705,0.002585576,0.0011487812,0.012528588,-0.0071545173,-0.013471178,0.014557774,0.0042220163,0.015408723,0.00612356,-0.008934964,0.007841823,0.00265267,-0.03257171,-0.017883021,0.019349271,-0.007062877,-0.0065784906,-0.001962092,-0.0044543906,0.013006428,-0.028382422,-0.008286934,-0.019519461,-0.0035576215,0.019061258,-0.0015881654,-0.0074359854,-0.022203224,0.02535828,-0.003518347,0.026968539,0.015932383,0.04218089,-0.008509491,-6.864868e-4,0.02372184,0.0047391313,0.022386504,0.03223133,-0.01572292,-0.0066144923,0.033383384,0.0089153275,-0.009170612,0.022530511,0.02225559,-0.012057293,-0.009805551,-0.06571945,0.012535133,-0.0061955634,0.020396594,-0.011402717,0.0058322735,-0.011311077,-0.008967694,-0.009916829,0.012391127,-0.008516036,0.033304837,0.0069646905,-0.009229524,-0.024939353,-0.010833235,0.01280351,-0.016730966,0.0074818055,0.029246463,0.0044543906,-7.5889926e-4,-0.0017133531,0.0057864534,-0.007468714,0.018825611,-0.0044151163,0.03152439,0.019231448,-0.01340572,0.015408723,-0.021090444,-0.02542374,0.0041336487,-5.5761705e-4,-0.026680525,0.015762195,0.016534595,0.019139808,0.066662036,-0.01933618,-0.015225441,0.010911785,-0.01461014,-0.0046311263,0.0091313375,-0.019113624,0.014217394,0.009589541,-0.0016053481,0.008640406,0.010761232,0.0045689414,-0.016508412,0.0050696926,-0.03189095,0.019231448,-0.012502405,-0.0026706709,-0.0153825395,0.029063182,0.012142388,0.01735936,-0.018576872,0.018629238,0.010152476,-0.025908126,-0.013084978,0.027963493,-0.033907045,-0.03464017,0.014295943,0.034875818,0.014754147,-0.015330174,0.019728925,0.001894998,0.013242076,0.012181662,0.013994838,0.0024088402,-0.019283814,-0.02080243,0.02182357,0.020331135,0.055874623,-0.006699587,-3.0867357e-4,-0.0080971075,-0.025030993,-0.017071346,0.0028359513,-0.019545645,-0.017032072,-0.016063299,0.01658696,0.015906202,-0.012528588,0.0036198061,0.033147737,-0.023407644,0.0031223283,-0.012790418,-0.020030031,-0.015840743,0.0033170648,-2.9839468e-5,-0.008764775,-0.005027145,7.863096e-4,0.027020903,-2.726719e-4,0.0064083007,0.021902118,-4.5247577e-4,0.015186167,0.009347348,-0.006454121,-0.019925298,0.031157825,0.034064144,0.015042161,-0.0032532436,-0.0024202955,0.0013402447,0.0099495575,0.0069646905,-0.04220707,0.004451118,-0.0029635937,0.017699739,0.002976685,-0.025711752,-4.1258754e-4,-0.016338222,-0.014138845,-0.010388124,0.007625812,0.014924336,0.058911856,0.04537522,-0.010361941,3.499937e-4,0.010499402,-0.0010792324,-0.00614647,0.0031256012,-0.014034113,-0.0042972923,0.021784294,-0.0060646483,-0.005439528,-0.022726884,-0.011507449,0.004287474,-0.014256669,-0.0033121554,-0.026942356,-0.0047129486,0.023001807,0.021679563,-0.021849753,0.009530629,-0.050952207,0.0061333785,0.033828497,-0.0011217799,-0.0016888065,-0.0141126625,0.004637672,0.0068010464,-0.006735589,-0.043463856,-0.0024759343,-0.0121489335,0.0048569553,-0.0075734463,-2.9067273e-4,0.0068272296,-0.0044609364,0.019794384,-0.041028835,-0.021457007,-0.019886024,0.0066014007,0.018341225,-0.013850831,0.011121249]"
