text,embedding
"Programa de PODEMOS. Las razones siguen intactasÍndice fundamentales del proyecto de país de Podemos, pero nuestro acervo programático va mucho más allá . Para ampliar la información respecto de la posición y las propuestas de Podemos sobre los temas que afectan a la vida de la gente en España y que no se hallen recogidas en este programa, te remitimos a nuestro programa electoral de 2016 (cuyas medidas siguen vigentes), así como a todas las leyes e iniciativas parlamentarias que hemos presentado durante los tres últimos años .  Versión corregida.PODEMOS.El país que podemos ser","[0.018583624, 0.03885571, -0.033623233, -0.11004346, -0.015326183, 0.03704893, -0.0027668604, 0.049235452, -0.026718965, 0.07190818, -0.004389414, 0.046439912, -0.01233727, -0.06748499, -0.0047030733, 0.022133676, -0.027860986, -0.01692439, 0.057676714, 0.023051223, 0.090946876, 0.006871385, -0.11128926, 0.079837695, -0.04006019, 0.03956222, 0.0101842275, -0.029532094, -0.06297018, -0.02750249, 0.035992805, 0.023369307, 0.1542486, -0.01300908, 0.03890366, 0.015380919, 0.012379081, -0.10362759, -0.10560016, 0.03098447, -0.14241196, -0.04515258, -0.08071351, -0.02019247, -0.014297036, -0.0799569, -0.010120435, 0.05574682, -0.036412124, -0.0033269036, -0.050728053, -0.030693518, 0.031944774, -0.034177285, -0.013867777, -0.0040229363, -0.053870533, 0.021684276, 0.004804057, 0.04557785, -0.013527077, 0.009914851, -0.07554547, 0.04499044, 0.030083874, 0.0010155186, 0.094929144, -0.008281189, -0.025844734, -0.044428904, 0.033413433, -0.05831859, 0.04123223, -0.017968971, -0.058836415, 0.017465055, -0.04356272, 0.056252033, 0.027821682, -0.14915857, 0.009213189, -0.032171402, 0.012858794, -0.047604334, 0.040301085, 0.023985563, -0.05606833, 0.042712737, 0.037807677, 0.020820254, -0.039445743, 0.031956665, 0.06571161, -0.021739729, 0.056291077, 0.02961654, 0.08566455, -0.13810973, 0.084600374, 0.03154604, 0.04096132, 0.036075156, 0.0032675166, -0.0576958, -0.009277445, 0.022635559, 0.011802448, -0.09221436, 0.043920234, 0.084484875, -0.059146456, -0.05561433, -0.025233485, -0.06921013, -0.060095187, -0.053073507, 0.027886165, 0.011041287, 0.03395606, -0.01240838, 0.0067715435, -0.104875065, 0.004022302, -0.038934093, 0.06310221, 0.012037299, -0.007158531, 0.0, -0.08381504, -0.01688265, -0.049997725, 0.023809388, -0.045460343, -0.0113964, 0.02919998, -0.026133014, -0.038757887, -0.02483922, -0.07566497, 0.0746096, 0.011176577, 0.056270815, 0.16211519, -0.027255036, -0.072433785, 0.048571236, -0.054172914, 0.0158569, -0.034730986, 0.060964566, 0.02456001, 0.0034686343, 0.051521942, 0.10154511, -0.003654869, -0.039715275, -0.05070157, 0.047621265, 0.049782656, 0.027483413, -0.0034815015, -0.048605647, -0.025627337, 0.0055724108, 0.04711141, 0.0012854933, -0.026754823, -0.021108452, 0.038486395, 0.022022242, 0.010033482, 0.04826639, 0.052128695, -0.015517633, 0.018560821, 0.007257888, 0.06947635, 0.039767712, -0.07149602, -0.018887632, -0.006634367, -0.10170186, 0.046061452, 0.028915826, -0.11161046, 0.021964746, 0.020718923, -0.09367437, 0.013693431, 0.03973127, 0.045088623, -0.09345309, -0.029622728, -0.036381077, -0.021028323, -0.01647321, 0.14070342, 0.06920879, -0.07780541, -0.017564092, -0.03619756, 0.023379592, -0.0023973763, 0.0041124206, 0.051338997, 0.045263875, -0.045623373, 0.024815343, -0.047816895, -0.026690068, 0.037834212, -0.02575652, 0.1487922, 0.05648721, 0.048070163, 0.05957616, -0.01760595, 0.07450414, 0.039931007, 0.06627939, 0.013808938, -0.012781915, 0.020376796, -0.0, -0.09038599, 0.047204103, -0.050624575, 0.0018416274, -0.02460713, 0.021736309, -0.03959951, -0.057709135, -0.07513879, -0.11909174, -0.052339647, -0.09600899, 0.06479352, -0.018802809, -0.07898253, 0.03355883, -0.01697632, -0.06334885, -0.103161626, -0.009234192, -0.018260011, 0.076066524, 0.012350643, 0.053504087, 0.0038066064, -0.12802884, 0.012182447, -0.04659266, -0.07503501, -0.03832033, 0.049147423, -0.055790402, -0.06684608, 0.032194685, -0.03358413, -0.025004663, 0.038505323, -0.0047880476, -0.009803694, 0.07865231, 0.06687689, 0.03326325, -0.012681166, -0.0060120802, -0.08053493, 0.035820927, -0.024455218, -0.08025172, -0.039355226, -0.10466913, 0.09490647, -0.057018068, -0.021618005, -0.03533679, 0.08869601, -0.06094333, -0.027115973, -0.038477793, -0.07184057, 0.040356714, -0.0040850732, 0.0029294407, 0.01728116, -0.029732827, 0.076046586, -0.0020082595, -0.06956058, 0.030393481, -0.024257263, 0.022632958, 0.044974495, -0.010168578, -0.1008649, 0.028178778, -0.01800915, -0.025985224, -0.07972995, 0.03627295, -0.034048803, -0.04098876, 0.017192654, 0.00061914884, -0.015786499, -0.055879403, 0.03834225, -0.007153466, 0.03188798, 0.005394471, -0.034236513, 0.027796399, -0.016934957, 0.07893394, -0.023190472, -0.008903318, 0.011250272, -5.5729576e-08, 0.028665531, -0.027626447, -0.04422903, -0.030671593, 0.035963923, 0.030503824, -0.026070116, 0.024744712, 0.008751265, 0.033743687, 0.04179099, 0.021388708, -0.07367095, 0.019780157, 0.042155832, 0.033895902, 0.018926578, 0.12638004, -0.026144356, -0.024175463, 0.084513105, 0.037538026, -0.052127603, 0.005288466, 0.058566812, 0.010267523, -0.025159791, -0.020228991, -0.008355917, 0.018663682, -0.032110367, 0.026928175, -0.029182225, -0.04198643, -0.040369585, -0.03520039, 0.029820032, 0.062063325, 0.02221882, -0.060801994, 0.0818573, 0.015439042, -0.06436245, -0.0099687055, -0.07451682, -0.058724456, 0.029153889, 0.010959419, -0.01755825, -0.021100877, -0.07384619, 0.0052714157, 0.0060845558, 0.020480657, 0.086262494, -0.070134476, 0.05091087, 0.0014922245, 0.022425536, -0.018475333, 0.08959297, 0.06882381, 0.021519687, -0.00012115125]"
"En las elecciones del 28 de abril hay tres opciones: cualquiera de los tres partidos de Aznar (PP, Ciudadanos y VOX, que son básicamente lo mismo), el PSOE o Unidas Podemos . Los tres de Aznar quieren llevarnos cuarenta años al pasado en libertades civiles y derechos de las mujeres y comparten idéntico programa económico: aumentar los privilegios fiscales de las grandes corporaciones y las grandes fortunas y seguir machacando a la gente trabajadora . Como es natural, esto genera miedo . Frente a ese miedo, el PSOE representa la reacción más conservadora: mantener lo que hay, no avanzar como país . Cada vez que hay que enfrentarse a las eléctricas, a la banca o a los fondos buitre para defender los derechos de la gente, al PSOE le tiemblan las piernas .","[-0.024479963, -0.0058990107, -0.07998953, -0.03560987, 0.014604694, 0.02487009, 0.075415075, 0.03131911, 0.01066458, 0.10774492, 0.07561423, 0.017326137, 0.039416652, 0.00080117286, 0.09848528, 0.03461421, -0.083363555, -0.045383975, 0.033201043, 0.057897467, 0.10324948, -0.022597404, -0.08037311, 0.06450784, -0.09550232, 0.037261356, -0.0012938499, 0.075391375, -0.115064606, -0.036417216, -0.022952707, 0.05542466, 0.06450873, 0.017768344, 0.022264078, -0.00069794303, 0.02658098, -0.041703563, -0.042800337, 0.07884061, -0.057852276, -0.007646369, -0.06823791, -0.021439316, -0.13082387, -0.034519203, 0.0060318867, 0.024789605, 0.011311676, -0.06532983, 0.020478824, -0.04610937, -0.0025763921, 0.024002608, -0.018566784, 0.0016436544, -0.043840487, -0.032165285, 0.07099702, 0.051810265, 0.009775135, 0.0018355743, -0.08499042, -0.002094045, -0.014150939, -0.07896499, 0.02837237, 0.002367373, -0.08161331, 0.009729686, 0.045306157, -0.057309445, -0.0075432505, 0.033292133, -0.048778504, 0.08421632, 0.02425976, -0.0035083531, -0.059636574, -0.1437035, 0.0028823374, -0.02137311, -0.006225738, -0.023507768, 0.015633496, 0.015417129, 0.0016324325, 0.033214755, 0.101346806, 0.0015914532, -0.01039355, 0.09808451, -0.0068900594, 0.026604122, 0.033125848, 0.006794475, 0.031060029, -0.075855896, -0.014766942, 0.036559027, 0.10241194, 0.030030422, 0.016365482, -0.0029621664, -0.041393053, -0.0018307462, -0.00066575437, -0.007047007, -0.0352304, 0.07155858, -0.04150065, -0.060618512, -0.07231816, -0.021604609, -0.067908786, -0.0058320537, 0.0216522, -0.018675515, -0.0154026635, -0.054849397, -0.00063612126, 0.016560841, -0.05878815, -0.011134676, 0.029883742, 0.072208315, -0.043857988, 0.0, -0.1187848, 0.062023617, -0.028264452, -0.0031684292, 0.009494279, 0.056204636, -0.0012800542, 0.022784505, 0.020334583, 0.02660871, -0.085484006, 0.020633249, 0.027587732, 0.032158088, 0.122235894, 0.013335041, -0.022075865, -0.056982882, -0.001655487, 0.0931973, -0.026633302, 0.048785154, 0.016839033, 0.037655413, -0.0033386396, 0.020408284, -0.021771245, -0.074961685, -0.020385845, 0.027817791, -0.00078318344, 0.0086756, 0.044498146, 0.009898289, 0.0046114363, -0.04379081, 0.04301986, 0.0025010018, -0.06375992, -0.027669998, -0.005824452, -0.019513331, 0.042295594, 0.09384098, -0.0021102435, -0.006469343, 0.02980221, 0.047034487, 0.010483155, 0.032860275, -0.021951962, -0.01184919, -0.053438846, -0.049295817, -0.04988729, 0.023275135, -0.16012767, 0.04938477, -0.012185685, -0.06511643, 0.08306024, -0.004579446, 0.066571, -0.034746718, 0.019916493, 0.032585293, -0.012739518, 0.058706634, 0.15158936, 0.065961935, -0.063329935, -0.055741556, -0.0009876713, 0.04909523, 0.03159085, -0.007785026, -0.0037547452, 0.036074832, -0.015730318, 0.05115453, -0.11873915, -0.03862724, 0.009066264, 0.044919793, 0.05698994, 0.0005877888, 0.057304017, 0.04725328, -0.02551634, 0.086711146, -0.0063719656, 0.01919069, 0.08991852, 0.030080263, -0.03775966, -0.0, -0.05490935, 0.061473865, -0.017527321, -0.0420541, 0.0027873944, -0.030528128, -0.059875965, -0.033787943, -0.07946314, -0.11777889, -0.017593859, -0.030969582, 0.038202595, -0.056653056, -0.05253352, 0.008655119, -0.020850098, -0.0031540256, -0.008850298, -0.018807055, -0.04200683, 0.07758277, 0.008539552, 0.06612529, 0.014992416, -0.07050112, 0.039112534, -0.0035337228, -0.06220126, 0.00027503213, 0.06941684, -0.0041495874, 0.040120658, 0.017104331, -0.082053155, 0.03467556, 0.04355552, -0.025840255, 0.045944232, 0.06309331, -0.002113935, 0.028824834, 0.008401301, 0.018504372, -0.11103265, 0.042762764, -0.010599681, -0.10582901, -0.04312365, -0.04922276, 0.09316748, -0.040986452, -0.0946331, -0.03471171, -0.013773282, -0.09727141, -0.0129928645, -0.025436794, -0.06436892, 0.0018492795, 0.04171193, 0.05214391, -0.049906936, -0.002661938, 0.08016996, -0.061540894, -0.014964805, -0.020635119, 0.05124856, 0.04034868, 0.031697296, 0.02758281, -0.17304948, 0.03426945, -0.021386733, -0.015823683, -0.018201018, 0.013890624, 0.0043324055, -0.020859636, -0.02080321, -0.008641207, -0.029667547, -0.03179454, 0.014849024, -0.035572, -0.018069882, 0.04959663, -0.01427022, 0.04305661, 0.02227738, -0.014485382, -0.03558429, 0.030910749, -0.052503824, -6.450902e-08, 0.087985024, -0.018714668, -0.055085156, -0.023170859, 0.008654885, -0.068256, -0.013773054, 0.01404679, 0.045585737, 0.07429165, 0.058817744, -0.012241893, -0.02751403, 0.01980579, -0.028663693, 0.0033259436, 0.07715011, 0.12724827, -0.06399111, -0.06412647, 0.022690622, -0.04044252, -0.11514153, 0.0034488123, 0.053574413, -0.043071322, -0.056712177, -0.033146877, 0.011447946, 0.029194647, -0.0249129, -0.065980464, -0.041911718, -0.09793442, -0.032130826, -0.0017668724, 0.028983157, -0.07035107, -0.0073084235, -0.08470124, 0.1130633, -0.030329838, -0.08699831, -0.014335598, -0.07259441, -0.13471025, -0.040645465, -0.021053314, 0.019962681, 0.099411234, -0.013093328, 0.008087724, 0.08046251, -0.006767893, 0.022318074, -0.09514817, -0.022065246, 0.008267531, -0.034541175, -0.032632563, 0.065791845, 0.05471655, 0.036834363, -0.03999266]"
"La tercera opción el 28 de abril es Unidas Podemos, que, frente al miedo que produce el «trío de Colón», pone encima de la mesa la esperanza de los pensionistas, del 8M y de los jóvenes que alertan sobre el cambio climático y la convierte en la ambición de construir un país mejor . Las personas que sabemos que la mejor manera de frenar a los jinetes de la extrema derecha es blindar derechos y mirar al futuro no nos conformamos con «lo que hay» . Tenemos un proyecto de país valiente . Un proyecto de país que confía en nuestro pueblo para afrontar los retos y las oportunidades más importantes de nuestro tiempo y que lo hace cuidando a la gente trabajadora y poniendo la vida en el centro . Este programa que tienes en tus manos dibuja esa España mejor que unos nos quieren robar y que otros no se atreven a construir .","[0.021724187, 0.025752785, -0.00999676, -0.036256716, -0.0032512792, -0.015041405, 0.047860235, -0.038365856, 0.041655764, 0.07505112, 0.071950965, -0.026513033, -0.0070611886, -0.014618881, 0.082651295, 0.03246917, -0.08253608, 0.015016699, -0.011172092, 0.026298724, 0.08661747, -0.016182328, -0.009207201, 0.11033844, -0.096876055, 0.022280024, 0.011339515, -0.022276068, -0.09709148, -0.009531855, -0.039253063, 0.043628424, 0.088360675, 0.015776217, 0.019495502, 0.02336816, 0.09548187, -0.07351519, -0.06615309, 0.08159667, -0.10852159, -0.048580457, -0.012747388, -0.049111374, -0.05036964, -0.043406658, -0.015289836, 0.033261575, -0.033926472, -0.038755327, -0.047892872, -0.04755659, -0.0034366548, 0.009493825, 0.040135708, 0.021522006, -0.08259177, -0.015217685, 0.02608904, 0.027322449, -0.0518787, 0.030522645, -0.020304356, 0.011698006, 0.061707795, -0.03575878, 0.07293944, -0.003021499, -0.028095609, -0.020292638, -0.029571733, -0.08264911, 0.0055717914, 0.021790775, -0.067703664, 0.07461578, -0.01083241, 0.003121431, -0.06761467, -0.11419309, 0.07194143, -0.022578077, 0.0002663221, -0.016990555, -0.019433295, -0.008626365, -0.08150407, 0.06731647, 0.07068429, -0.036233913, -0.0056797843, 0.045524154, -0.049159445, 0.014133199, 0.059054933, 0.033050247, 0.017575381, -0.09306903, 0.0474891, -0.041159082, 0.07160578, 0.021657763, 0.040821712, 0.009885128, -0.010768827, 0.0029845014, 0.02376713, -0.111565225, 0.005151635, 0.08401846, -0.07048478, -0.025885606, -0.0759813, -0.00877714, -0.0792913, -0.0014827434, 0.014117727, -0.040664442, 0.024543775, -0.052429885, -0.036897205, -0.021389011, 0.02627492, -0.034722526, 0.046327617, 0.024880644, 0.029145427, 0.0, -0.011698205, -0.003628831, 0.015848698, 0.006487872, 0.03234093, 0.01610333, -0.019831302, -0.019238172, -0.0082119005, -7.912708e-05, -0.053473417, -0.01769935, -0.0031714474, -0.035110127, 0.123874545, 0.024056787, -0.03179222, -0.031328004, -0.019487176, 0.06259411, -0.061511233, 0.05376209, -0.0010301226, 0.02711316, 0.091072716, 0.092292756, -0.0049588108, -0.057398606, -0.0101231225, 0.033025254, 0.047505338, -0.007851182, 0.024473757, 0.010310693, -0.041125838, -0.07582239, -0.0017047793, 0.057671525, -0.045785435, 0.009780841, 0.0303997, -0.0067934683, 0.09303413, -0.0064795353, 0.013002445, -0.033642173, 0.06962907, 0.0005219794, 0.04907403, 0.0023408066, -0.0032009473, -0.010467805, -0.04880897, -0.10313691, 0.06712692, -0.03366971, -0.091163926, 0.018639259, -0.053059325, -0.05374724, -0.005532234, -0.062197596, 0.04023338, -0.07745246, 0.041769538, -0.06184773, -0.059344463, 0.051989917, 0.094390534, 0.09535633, -0.052679233, -0.034848683, -0.04314847, 0.049852032, 0.023220606, 0.007923803, 0.021994093, 0.049231164, -0.040896658, 0.023157582, -0.009664288, -0.06875196, 0.033412848, 0.029914968, 0.08224969, 0.05111416, 0.040908147, 0.100665085, 0.002351176, 0.05371206, 0.0020564606, 0.05247099, 0.073038675, -0.000110763154, -0.0079797115, -0.0, -0.024242118, 0.09641423, -0.020896578, 0.011109645, -0.0036208264, -0.030711234, -0.0031264788, -0.038688075, -0.075552486, -0.10743576, -0.05238979, -0.05485134, 0.029113, -0.040726118, -0.018439544, 0.05350524, -0.034787353, -0.09182938, -0.094780765, -0.015937708, -0.010317835, 0.0454147, 0.02742452, -0.029225448, -0.041061785, -0.07535582, 0.010638054, 0.01874332, -0.04997141, 0.028517283, 0.029332459, 0.031320326, 0.02905298, 0.014157192, -0.0105735585, -0.08466708, 0.021989979, -0.016857767, 0.0029101183, 0.046123516, 0.008147881, 0.05827837, -0.050509445, -0.03617834, -0.061972607, 0.059252918, 0.04126645, -0.15192534, -0.066563204, -0.03555408, 0.102959126, -0.08143309, -0.049857844, -0.067307234, 0.041931946, -0.053431366, -0.04585309, -0.02917991, -0.07141639, -0.02238207, 0.03143992, 0.004542503, -0.036482487, -0.042159006, 0.080995694, 0.035175398, -0.09846279, 0.06777052, -0.0070348317, 0.06819466, 0.030563615, -0.081510276, -0.09715759, 0.024355788, -0.03236002, -0.027985234, -0.06417748, 0.021057481, -0.009327431, 0.050836526, -0.03758977, -0.009088404, -0.024895465, -0.012230999, 0.030140342, -0.00021118122, 0.010636927, 0.065904014, -0.055053275, 0.0585103, -0.04450369, 0.02013996, -0.07709737, 0.060593978, -0.029906528, -6.7833845e-08, 0.02454523, -0.0828571, -0.041482132, -0.02224986, 0.03619498, -0.011873698, -0.032625105, 0.06674449, 0.045629136, 0.077508554, -0.049995556, 0.050510403, -0.050288633, 0.044192478, 0.020868586, -0.044420175, 0.06119401, 0.049364228, -0.06800388, -0.11334343, 0.10714387, -0.00022891341, -0.123665005, 0.030334758, 0.06263747, 0.026968142, -0.03295649, 0.029122096, -0.020644879, 0.0007839007, 0.002050787, -0.052807797, -0.024909915, -0.054917067, -0.08915989, -0.096776195, 0.040893063, 0.022785516, 0.0049798614, -0.04949566, 0.12820032, -0.0059305746, -0.09780705, 0.015191355, -0.048810985, -0.13385834, -0.020108802, 0.008212388, -0.030987103, 0.06304313, -0.051734667, -0.035853326, 0.06407177, 0.024489596, 0.05149194, -0.09984971, 0.03871096, 0.057918854, -0.0065859267, -0.045329787, 0.091578774, 0.03847221, -0.010536781, -0.030490514]"
"Los portavoces mediáticos de los poderosos y sus brazos parlamentarios te dirán por tierra, mar y aire que «no se puede» . Es el mantra triste que sus dueños los obligan a repetir . Pero recuerda: hay una fuerza política que tiene las manos libres para cambiar las cosas porque no pide créditos a los bancos y no tiene exministros sentados en los consejos de administración del IBEX 35… y, sobre todo, recuerda que la historia no la escriben ni los medios que son propiedad de los bancos, ni los tertulianos, ni las cloacas ni las encuestas .Hoy en día, y con un importante agravamiento como consecuencia de la última crisis, en España no se respetan muchos de los derechos  de la ciudadanía que consagra la Constitución española: el derecho a un empleo digno, a unas pensiones suficientes, a una vivienda asequible, a una sanidad y educación públicas y de calidad… Al mismo tiempo, hay retos de país, que son también grandes oportunidades de avanzar, y que siguen pendientes: una verdadera transición ecológica para frenar","[-0.046453144, 0.009675168, -0.09205797, -0.049410652, -0.024509361, 0.013089257, 0.08784282, -0.06077237, 0.00077720766, 0.018687192, 0.11135055, -0.0092487885, -0.0006809703, 0.03209806, 0.007525885, 0.04006363, -0.059038237, 0.023136284, 0.006332505, 0.08055975, 0.044547994, -0.04097587, -0.12776504, 0.088977225, -0.032288913, -0.050813545, -0.002042893, -0.045370422, -0.11975954, -0.050055794, -0.012975069, -0.037466384, 0.060236834, 0.002868931, 0.051326167, -0.013147628, 0.11455726, -0.0239162, -0.07704702, 0.028685734, -0.09810264, 0.015137984, -0.038100213, -0.0032616416, -0.052463822, -0.06625765, 0.064774565, 0.0012495266, -0.070927925, -0.06076978, -0.0058787647, -0.019153213, 0.014904521, 0.013852349, -0.019510085, -0.03413293, -0.041235875, -0.0029579697, 0.05051374, 0.019383527, 0.024809191, 0.019637883, -0.0020075897, -0.0076950104, 0.01910036, -0.04637469, 0.10860845, 0.026679182, -0.08284245, 0.066775866, 0.07562884, -0.111194216, -0.020077785, -0.047567796, -0.052057892, 0.06504158, -0.021132581, 0.059967194, -0.004866374, -0.060684524, 0.005931165, -0.012283879, 0.020821933, 0.0002731873, -0.036104456, 0.0061404835, -0.042584613, -0.00676453, 0.024263324, 0.02295538, 0.022450699, 0.060477715, 0.05064437, -0.022612754, 0.08482725, -0.0036313902, 0.07836777, -0.04387421, 0.017744964, -0.023191635, 0.119710185, 0.06937007, 0.007195191, 0.003935732, -0.0011845789, 0.010650599, -0.015469342, -0.07511862, 0.028610246, 0.019769276, -0.08290053, -0.020339938, -0.04111106, -0.060499627, -0.09507536, -0.0063875588, -0.054757975, -0.0387528, 0.018948264, -0.022034943, 0.036204405, 0.06171529, -0.09098577, -0.018626085, -0.012964381, 0.059348535, -0.0015406879, 0.0, -0.02138749, 0.004837706, -0.051154945, 0.028154448, -0.0077069625, 0.023668526, -0.023736358, 0.042779766, -0.054735616, 0.0015321019, -0.09971112, 0.033578906, 0.025584117, -0.056188878, 0.041261002, 0.008293055, -0.033556156, -0.0031798952, 0.06553778, 0.060901973, 0.0135538345, 0.04820252, -0.00407466, -0.050308194, 0.02790226, 0.016033905, -0.039957423, -0.061433386, -0.046266064, 0.038468182, -0.008224062, 0.035797615, 0.0662343, -0.042841524, 0.028262062, -0.056896612, 0.04637835, 0.02570474, -0.046469286, -0.052036766, -0.0007657301, 0.050583877, -0.047077972, 0.041649368, 0.031471606, -0.03299504, 0.04774191, -0.011088359, 0.041490827, 0.024781365, -0.024464894, -0.021480571, -0.07712771, -0.09413535, 0.015624943, 0.019828878, -0.10254331, 0.033474073, -0.047492925, -0.13424066, -0.013182289, -0.04584552, 0.030319171, -0.06008341, 0.027002696, 0.035290122, -0.009063692, 0.077471994, 0.13437764, 0.045495957, -0.07522134, 0.0009636403, -0.03764626, -0.008330007, 0.02409156, 0.0015391434, -0.02159689, 0.051458195, -0.039727665, 0.06322836, -0.07654535, -0.07986951, 0.0642156, 0.05120495, 0.15605102, 0.10376631, 0.056347903, 0.08398221, 0.029218767, 0.06668464, -9.444528e-05, 0.057703827, 0.06991626, -0.072960086, 0.05454939, -0.0, -0.040050063, -0.04038333, -0.055197664, -0.022451006, -0.04623074, 0.014946858, -0.07211619, -0.0861924, -0.021968212, -0.06625552, -0.035130065, -0.11720806, 0.06626566, 0.0063136104, -0.0855599, 0.063701965, -0.06531095, -0.058759965, -0.06529561, -0.014847638, -0.0072048833, 0.017914642, 0.03333403, 0.07571087, 0.008082411, -0.047401834, -0.026678264, -0.06664227, -0.015932405, -0.017690396, 0.04626885, 0.015290765, -0.029029546, 0.05409782, -0.09143548, -0.046844464, 0.0038286336, 0.046984892, -0.012627143, 0.093545206, -0.022792304, 0.069707215, -0.028798457, -0.009871302, -0.052817844, 0.016678935, 0.0046728053, -0.11760125, -0.009549587, -0.089847535, 0.08153144, -0.04039252, -0.04834673, 0.027590867, 0.04675702, -0.03279713, -0.022018718, -0.017613333, -0.016380128, 0.005519134, 0.037250753, 0.038385734, -0.07196654, 0.0025290358, 0.08334492, -0.0053230515, -0.054513507, 0.004010456, 0.010448191, -0.044791378, 0.09534126, -0.033465832, -0.06885489, 0.009994065, 0.011427412, 0.0071252836, -0.07026817, 0.02145308, -0.03969896, -0.002178781, -0.004242779, 0.027897364, -0.041555997, -0.024187868, 0.039627757, -0.047614075, 0.052665837, 0.01192229, -0.041144706, 0.025280215, -0.032499027, 0.015008221, -0.015316807, -0.002325964, -0.011348701, -6.168236e-08, 0.054063413, -0.009809971, -0.08710487, -0.041245855, -0.021745792, -0.021786721, -0.07158991, 0.0734007, 0.033800647, 0.06630285, 0.10695907, 0.0061786124, -0.06806656, 0.01801205, -0.009546365, 0.004683911, 0.051898587, 0.00029659114, -0.004777896, -0.03836185, 0.063401036, 0.016112057, -0.106125414, 0.043852597, 0.036945052, -0.021555068, 0.038743883, 0.015568256, 0.05958836, -0.006061676, -0.071730696, -0.047862858, 0.0009659764, -0.111333475, -0.016263938, 0.04575015, 0.087574475, -0.0038373556, 0.006012722, -0.025921062, 0.06922598, -0.0338209, -0.095816895, -0.015504389, -0.070661195, -0.07976786, -0.03598538, 0.057754807, -0.0040928335, 0.022865614, -0.023376796, -0.03690478, 0.088653356, 0.081723645, 0.066141754, -0.07230535, 0.041936755, 0.038351096, -0.04614082, -0.023622124, 0.10455983, 0.049292374, 0.032059472, -0.018715044]"
